0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.7600002,-0.44999984,0.10000016,-0.8200001,0.14000008,-0.34999982,-0.68000007,-0.29999986,0.06000016,-0.24999976,-0.74000007,-0.42999986,-0.17999998,-0.19999982,-0.40999997,-0.59,-0.5700001,-0.44999993,0.120000124,-0.09999971
-0.62000006,-0.45999998,-0.25999993,-0.43999997,-0.54,-0.5400001,-0.49999997,-0.41999993,-0.59999996,-0.35999995,-0.48,-0.64000005,-0.38,-0.41999993,-0.26,-0.45999998,-0.74000007,-0.48000008,-0.29999995,-0.56000006
-0.56,-0.8600001,-0.31999996,-0.8600001,0.100000106,-0.09999996,-0.68,-0.49999997,-0.72,-0.57,-0.9000001,-0.9400001,-0.18,-0.58000004,-0.38,-0.58,-0.64000005,0.040000044,-0.03999999,-0.68
-0.62,-0.64,-0.29999992,-0.9200001,2.9802322e-08,-0.5999999,-0.62,-0.39999992,-0.33999997,-0.47999993,-0.6,-0.42,-0.42,-0.37999994,-0.42,-0.62,-0.5,-0.5999999,0.30000004,-0.47999993
-0.48999998,-0.48,-0.55,-0.48999998,-0.75000006,-0.65000004,-0.59,-0.45000002,-0.28,-0.56000006,-0.6,-0.48999998,-0.29,-0.46,-0.48999998,-0.48999998,-0.3,-1.0500001,-0.45000002,-0.66
-0.69,-0.58,-0.35000002,-0.59,-0.22999996,-0.45000002,-0.48999998,-0.47,-0.38,-0.35999995,-0.6,-0.48999998,-0.39,-0.38,-0.48999998,-0.48999998,-0.4,-0.45000002,-0.14999998,-0.059999935
-0.70000005,-0.78000015,-0.29999995,-0.7800001,0.040000014,-0.12999989,-0.80000013,-0.62,-0.35999998,-0.21999997,-0.7200001,-0.54,-0.24,-0.059999995,-0.37999997,-0.68000007,-0.54,-0.109999925,-0.18,-0.48
-0.45999995,-0.4999999,-0.29999995,-0.29999992,-0.29999998,-0.61999995,-0.39999992,-0.5999999,-0.39999992,-0.5999999,-0.65999997,-0.39999992,-0.33999997,-0.29999995,-0.35999995,-0.29999992,-0.27999994,-0.43999985,-0.09999997,-0.6999999
-0.53999996,-0.47999993,-0.24999997,-0.52,-0.37999994,-0.33999994,-0.64000005,-0.54999995,-0.27999994,-0.40999994,-0.45999995,-0.38999993,-0.42,-0.37999994,-0.43999997,-0.35999995,-0.35999995,-0.42999995,0.100000024,-0.42999995
-0.58000004,-0.9000001,-0.4,-0.59,-0.34999996,-0.48999998,-0.70000005,-0.68,-0.5,-0.6200001,-0.70000005,-0.8000001,-0.4,-0.5,-0.2,-0.6,-0.3,-0.36999997,-0.4,-0.6600001
-0.4,-0.5,-0.5,-0.70000005,-0.3,-0.8900001,-0.4,-0.3,-0.4,-0.8000001,-0.6,-0.5,-0.4,-0.4,-0.3,-0.5,-0.4,-0.7800001,-0.2,-0.4
-0.4,-0.99000007,-0.30999997,-0.48999995,-0.26999995,-0.47999975,-0.58,-0.6399999,-0.24000004,-0.4599999,-0.68,-0.60999995,-0.44,-0.24999999,-0.37999997,-0.47999996,-0.53,-0.50999975,-0.10000001,-0.49999985
-0.74,-0.7800002,-0.37999994,-0.84000015,0.5600002,0.37000012,-1.0900002,-0.86000013,-0.39000002,-0.4999998,-0.7900001,-0.9000001,-0.18,-0.66999996,-0.71000004,-0.79000014,-0.8100001,0.6800001,-0.26000002,-0.68
-0.62000006,-0.39999998,-0.39999998,-0.29999998,-0.39999998,-0.9300002,-0.48,-0.29999998,-0.45999998,-0.59999996,-0.52000004,-0.50000006,-0.54,-0.39999998,-0.32,-0.48,-0.48,-0.66000015,-0.16,-0.59999996
-0.44999984,-0.7800008,-0.21999973,-0.5799997,0.52000034,0.27000055,-1.3200003,-0.63000005,-0.78999996,-0.119999796,-1.1800001,-0.75,-0.32999992,0.05000019,-0.85,-0.65999997,-0.74,0.48999974,-0.7,-0.7700001
-0.5400001,-0.47000015,-0.7000001,-0.42999992,0.23000026,-0.06999981,-0.79000014,-0.55,-0.62,-0.20999989,-0.6700001,-0.25999996,-0.39999998,-0.5200002,-0.60999995,-0.18999997,-0.36999995,-0.14999992,0.15000004,-0.29999986
-0.55999994,-0.64,-0.42,-0.33999997,-0.84000015,-0.41999984,-0.72,-0.29999992,-0.42,-0.53999996,-0.53999996,-0.52,-0.42,-0.72,-0.32,-0.43999997,-0.42,-0.33999985,-0.4,-0.59999996
-0.5,-0.5,-0.2,-0.6,-0.28,-0.23999998,-0.5,-0.5,-0.2,-0.42,-0.5,-0.4,-0.4,-0.4,-0.6,-0.6,-0.4,-0.31000003,-0.2,-0.5
-0.70000005,-0.8000001,-0.4,-0.70000005,-0.6,-0.27999994,-0.6,-0.9000001,-0.5,-0.56,-0.5,-0.70000005,-0.3,-0.70000005,-0.6,-0.4,-0.5,-0.45999992,-0.2,-0.49999997
-0.39999998,-0.3399999,0.040000007,-0.59,-0.26999992,-0.36999992,-0.68000007,-0.4999999,-0.62,-0.41999993,-1.0000001,-0.55999994,-0.74000007,-0.39999995,-0.64000005,-0.41999996,-0.70000005,-0.18999991,-0.19999999,-0.21999991
-0.69000006,-0.5800002,-0.22999972,-0.7400002,0.50000024,0.23000026,-0.9400001,-0.11999986,-1.0100003,-0.36999968,-1.3000001,-0.65999985,-0.45999998,-0.66,-0.9500001,-0.3399999,-0.81000006,0.35000035,-0.36999992,0.07000017
-0.5899999,-0.83999985,-0.019999936,-0.63999987,0.020000234,-0.50999975,-0.8800001,-0.64999974,-0.64,-0.6299998,-0.7100001,-1.1500001,-0.48,-0.45999983,-0.47999993,-0.25999993,-0.56,-0.17999983,-0.4199999,-0.50999975
-0.43999997,-0.7,-0.29999992,-0.7300001,-0.4999999,-0.06999991,-0.5799999,-0.63,-0.17999996,-0.33999994,-0.59999996,-0.7000001,-0.32,-0.39999992,-0.53999996,-0.53999996,-0.43999997,0.11000003,-0.03999999,-0.52
-0.47999993,-0.45000014,-0.009999879,-0.35000008,0.4900003,0.3500004,0.16000022,-0.42999998,-0.3799999,-0.009999491,-0.61,-0.3700003,-0.51,0.09000008,-0.5099999,-0.46999985,-0.43999988,0.1600003,0.40000007,-0.4499999
-0.8000001,-0.8000001,-0.5,-0.8000001,-0.6,-0.74999994,-0.6,-0.70000005,-0.6,-0.96000016,-0.5,-0.8000001,-0.4,-0.70000005,-0.70000005,-0.6,-0.5,-0.7,-0.2,-0.49999994
-0.70000005,-0.6,-0.2,-0.6,-0.43999997,-0.4499999,-0.4,-0.70000005,-0.6,-0.56,-0.6,-0.5,-0.3,-0.5,-0.6,-0.5,-0.6,-0.4999999,-0.3,-0.8000001
-0.48000002,-0.5500001,-0.4,-0.5300001,-0.5,-0.48000002,-0.42,-0.41,-0.16,-0.6700002,-0.45000005,-0.32,-0.22999999,-0.36,-0.35999998,-0.36,-0.46,-0.41,-0.2,-0.57000005
-0.37999994,-0.39999992,-0.19999993,-0.39999992,-0.39999992,-0.79000014,-0.47999993,-0.4999999,-0.19999993,-0.39999992,-0.37999994,-0.39999992,-0.07999996,-0.09999994,-0.45999995,-0.17999995,-0.45999995,-0.6800001,0.30000004,-0.4999999
-0.71000004,-0.95000017,-0.65000004,-0.68999994,-0.5500001,-0.39999983,-0.75,-0.72999996,-0.48000002,-0.73000014,-0.42999995,-0.6,-0.45,-0.75000006,-0.34999996,-0.49999997,-0.54999995,-0.34999987,-0.15,-0.4299998
-0.69000006,-0.7400001,-0.11000004,-0.50000006,-0.15000007,-0.27000004,-0.7500002,-0.91000026,-0.6,-0.29000002,-0.56,-0.41000003,-0.43,-0.51000005,-0.7600001,-0.46000004,-0.53000003,-0.020000026,-0.11000004,-0.6
-0.29999995,-0.64000005,-0.059999958,-0.44999996,-0.09999997,-0.50000006,-0.43999997,-0.18999991,-0.56,-0.74000025,-0.74000007,-0.6600001,-0.22,-0.15999998,-0.19999999,-0.56,-0.45999998,-0.28999993,-0.12,-0.56
-0.42999995,-0.79000014,0.12000002,-0.42,-0.5199999,-0.48999986,-0.7100001,-0.45000002,-0.6300001,-0.46999988,-0.7800002,-0.64000016,-0.4,-0.14999998,-0.26000002,-0.54,-0.54,-0.1699999,0.22,-0.3099999
-0.55,-0.8200002,-0.25000003,-1.0100001,-0.29,-0.58,-0.59,-0.6100001,-0.19000003,-0.6800001,-1.0300001,-0.7200001,-0.33,-0.15000004,-0.46,-0.36,-0.42999998,-0.49999994,-0.13,-0.46999997
-0.7,-0.29999977,0.51000017,-0.8100001,0.2600003,-0.27999967,-1.12,-0.52999985,-1.0400002,-0.2599997,-0.94000006,-0.5099999,-0.39999998,-0.14999981,-0.40999988,-0.14999987,-0.98000026,-0.28999975,0.46000013,-0.46999964
-0.36,-0.5,-0.5,-0.53000003,-0.49000004,-0.47000006,-0.5,-0.46,-0.5,-0.42000005,-0.5,-0.5,-0.4,-0.6,-0.4,-0.4,-0.5,-0.29,-0.2,-0.12000003
-0.79000014,-0.5500001,-0.12000003,-0.45000005,0.18000004,-0.20999992,-0.69000006,-0.65000015,-0.33,-0.42999998,-0.66,-0.52000004,-0.3,-0.050000027,-0.36,-0.26,-0.42999998,-0.08999994,-0.2,-0.7500001
-0.8000001,-0.5799999,-0.25999996,-0.62,-0.27999994,-0.68000007,-0.8000001,-0.39999992,-0.62,-0.5999999,-0.9000001,-0.64,-0.4,-0.23999998,-0.4,-0.33999997,-0.4,-0.6600001,-0.3,-0.39999992
-0.57,-0.9500002,-0.24999997,-0.66,-0.16,-0.26999995,-0.8200002,-0.57,0.02000001,-0.5200001,-0.59999996,-0.48,-0.5,-0.55,-0.32999998,-0.36,-0.19999999,-0.18999997,0.110000014,-0.32
-0.5799999,-0.9200001,-0.5,-0.84000003,-0.47999993,-0.4199998,-0.72,-0.5799999,-0.6,-0.37999985,-0.8000001,-0.55999994,-0.3,-0.32,-0.5,-0.4,-0.5,-0.33999982,-0.3,-0.37999985
-0.52,-0.45,-0.16,-0.5299999,-0.19999999,-0.63,-0.3299999,-0.24999994,-0.26999998,-0.44999993,-0.54,-0.38999993,-0.43,-0.09999999,-0.28999996,-0.28999996,-0.19999999,-0.32999992,-0.2,-0.34999993
-0.5,-0.5,-0.5,-0.5,-0.56000006,-0.26999998,-0.5,-0.5,-0.3,-0.5900001,-0.70000005,-0.5,-0.5,-0.3,-0.4,-0.5,-0.4,-0.39,-0.2,-0.6
-0.5,-0.8000001,-0.4,-0.5,-0.23999998,-0.28999993,-0.6,-0.70000005,-0.3,-0.5600001,-0.4,-0.5,-0.3,-0.4,-0.6,-0.5,-0.4,-0.37999994,-0.1,-0.9000001
-0.50999993,-0.55000013,-0.37999994,-0.59999996,0.060000055,-0.2799999,-0.7000001,-0.49999985,-0.9300001,-0.2099999,-0.65999997,-0.25999993,-0.41,-0.1299999,-0.39000013,-0.26999995,-0.50999993,-0.2999999,-0.5,-0.85000074
-0.47999993,-0.4999999,-0.29999992,-0.5999999,-0.39999992,-0.88000005,-0.47999993,-0.4999999,-0.17999995,-0.90000004,-0.5799999,-0.7000001,-0.33999997,-0.19999993,4.4703484e-08,-0.27999994,-0.43999997,-0.9600001,4.4703484e-08,-0.5999999
-0.70000005,-0.5,-0.4,-0.8000001,-0.43999997,-0.5199999,-0.8000001,-0.70000005,-0.4,-0.66,-0.70000005,-0.6,-0.3,-0.4,-0.4,-0.6,-0.70000005,-0.3199999,-0.5,-0.70000005
-0.5,-0.70000005,-0.2,-0.5,-0.29999998,-0.52,-0.6,-0.6,-0.4,-0.45,-0.6,-0.6,-0.3,-0.3,-0.4,-0.4,-0.4,-0.38999996,-0.2,-0.6
-0.54,-0.39999995,-0.52,-0.49999997,-0.34,-0.5299999,-0.24,-0.39999995,-0.48,-0.59999996,-0.45999998,-0.41999996,-0.4,-0.6000001,-0.35999998,-0.35999998,-0.28,-0.4799999,-0.3,-0.7000001
-0.76000017,-0.37999988,-0.37999994,-0.5199999,-0.3599999,-0.77000034,-0.47999993,-0.09999991,-0.15999997,-0.39999986,-0.55999994,-0.4199999,-0.42,-0.47999993,-0.7200001,-0.17999995,-0.33999997,-0.5400001,-0.70000005,-0.39999986
-0.32999992,-0.78000027,-0.7,-0.8700003,-0.019999936,0.11000013,-1.0700002,-0.8300002,-0.54999995,-0.2899998,-0.81000024,-0.8600002,-0.42999998,-0.08999997,-0.8800002,-0.39999992,-0.60999995,0.599999,0.060000084,-0.5599999
-0.29,-0.35000002,-0.22000003,-0.45000005,-0.47000003,-0.66000015,-0.39,-0.35000002,-0.53000003,-0.5500001,-0.56,-0.52000004,-0.3,-0.25000003,-0.36,-0.56000006,-0.43,-0.47000003,-0.2,-0.5500001
-0.48,-0.6,-0.6,-0.64000005,-0.66000015,0.100000024,-0.70000005,-0.58,-0.5,-0.34999993,-0.8000001,-0.6,-0.3,-0.6,-0.4,-0.5,-0.70000005,-0.05000002,-0.5,-0.56
-0.33999997,-0.9400001,-0.099999994,-0.72,-0.14,-0.3399999,-0.70000005,-0.62,-0.8000001,-0.52000004,-0.6,-0.64000005,-0.4,-0.45999998,-0.5,-0.64000005,-0.5,-0.12999998,7.450581e-09,-0.41999993
-0.41,-0.56000006,-0.22000001,-0.36,-0.35,-0.42,-0.55999994,-0.26000002,-0.6000001,-0.31999996,-0.70000017,-0.46000004,-0.33999997,-0.34999996,-0.45,-0.54999995,-0.53000015,-0.24000002,-0.58,-0.22000001
-0.6,-0.6,-0.1,-0.4,-0.13999999,-0.36999992,-0.70000005,-0.8000001,-0.2,-0.15999997,-0.3,-0.4,-0.2,-0.3,-0.5,-0.3,-0.5,-0.33999994,-0.3,-0.8000001
-0.6299998,-0.6099998,-0.12999986,-0.9900003,0.18000033,-0.14999989,-1.0800003,-0.6099998,-0.3299999,0.10000004,-0.23999989,-0.92000026,-0.06999994,-0.09999983,-0.9500001,-0.45000002,-0.66000015,-0.13999978,1.0499997,0.040000226
-0.4399996,-0.65999967,0.060000442,-0.68000025,0.16000067,0.4900004,-1.6800002,-0.67999965,-0.6700002,0.1600007,-1.0900003,-1.2500004,-0.49999997,-0.44999954,-1.1400005,-0.81,-1.2800003,0.45999992,-0.039999813,-0.22999954
-0.38,-0.74000007,-0.4,-0.74000007,-0.42999998,-0.6,-0.6,-0.68,-0.6,-0.70000005,-0.44,-0.64000005,-0.44,-0.70000005,-0.34,-0.54,-0.44,-0.27,-0.4,-0.49999997
-0.5799997,-0.4799992,-0.25999966,-0.379999,0.49999866,-0.10999928,-0.9599997,-0.25999963,-0.93000036,-0.14999947,-1.4,-0.41999888,-0.61999995,-0.5599994,-0.34999973,-0.6400006,-0.98999983,-0.33999914,-0.2399998,-0.13999954
-0.8200003,-0.49999973,0.21000022,-0.39999983,0.49000022,-0.29999956,-0.7200001,-0.45999977,-0.8700002,0.030000165,-0.62,-0.49999985,-0.17000002,-0.24999979,-0.61999995,-0.61999995,-0.26999992,-0.07999984,-0.20999998,-0.4699997
-0.7600001,-0.8200002,0.060000055,-0.9800002,0.25000015,0.1100001,-0.70000005,-0.27999985,-0.64,-0.48,-0.76,-0.4199999,-0.22,-0.019999921,-0.35999995,-0.55999994,-0.43999994,0.020000126,2.9802322e-08,-0.9200004
-0.5900001,-0.15,-0.25000003,-0.15000004,-0.45000002,-0.8300001,-0.46,-0.25000003,-0.12000003,-0.5500001,-0.29,-0.4500001,-0.33,-0.25000003,-0.29,-0.46,-0.56,-0.61,-0.12000003,-0.35
-0.6600001,-0.5200001,-0.15000004,-0.42999998,-0.19,-0.009999976,-0.53000003,-0.32000002,-0.33,-0.20999998,-0.42999998,-0.39000002,-0.2,-0.25000006,-0.53000003,-0.53000003,-0.4,-0.26999995,0.080000006,-0.55000013
-0.72000015,-0.5500001,-0.25,-0.42,-0.5500001,-0.62000006,-0.59000003,-0.6500001,-0.089999996,-0.6500001,-0.6600001,-0.35,-0.3,-0.35000002,-0.36,-0.12,-0.19,-0.5900001,-0.019999996,-0.6500001
-0.46,-0.25000003,-0.32000002,-0.53000003,-0.42000002,-0.31000003,-0.33,-0.25000003,-0.33,-0.35000005,-0.6,-0.39000002,-0.43,-0.32000002,-0.43,-0.63000005,-0.46000004,-0.37000003,-0.4,-0.25000003
-0.32999992,-0.44999996,-0.049999934,-0.42999992,-0.38999987,-0.4300003,-0.3899999,-0.30999988,0.030000076,-0.30000007,-0.3699999,-0.48999992,-0.43999997,0.010000028,-0.39999992,-0.30999997,-0.47999993,-0.32000002,0.13000003,-0.25999987
-0.48000002,-0.69,-0.51999986,-0.5999999,0.080000244,0.20000026,-0.9700001,-0.19999981,-0.3599999,-0.11999986,-0.98,-0.6199999,-0.11999995,-0.55,-0.58,-0.12999983,-0.4599999,0.34000045,-0.039999943,-0.4699997
-0.45999992,-0.54999995,-0.2799999,-0.68,-0.4499999,-0.58000016,-0.55999994,-0.75,-0.29999995,-0.75,-0.67,-0.76,-0.57000005,-0.4799999,-0.56999993,-0.36999995,-0.16999996,-0.34999982,-0.21,-0.44999993
-0.39999998,-0.55,-0.3,-0.55,-0.49999997,-0.70000005,-0.5,-0.70000005,-0.2,-0.44999996,-0.55,-0.65000004,-0.35,-0.3,-0.65000004,-0.55,-0.55,-0.75000006,-0.4,-0.34999996
-0.66,-0.8400001,-0.010000002,-1.1000001,-0.26999998,-0.54999995,-0.68,-0.9100001,-0.44,-0.42,-0.74000007,-0.59000003,-0.08,-0.32,-0.7800001,-0.26,-0.44,-0.42000002,0.20000002,-0.5799999
-0.6999999,-0.60000014,-0.25999993,-0.56,0.04000009,-0.39999977,-0.5199999,-0.33999982,-0.37999994,-0.19999984,-0.86,-0.48,-0.23999998,-0.33999988,-0.49999994,-0.39999992,-0.39999992,-0.23999977,0.12000008,-0.6399999
-0.8200001,-0.44999993,0.36000007,-0.8700001,0.11000013,9.685755e-08,-0.93000007,-0.8000001,-0.53000003,0.020000067,-0.8500001,-0.54999995,-0.4,0.17000005,-0.72,-0.66,-0.56,-0.4399999,-0.33999994,-0.66999996
-0.5399999,-0.57999986,-0.39999992,-0.2999999,-0.10999995,-0.06999992,-0.86,-0.39999983,-0.019999936,-0.5099999,-0.4999999,-0.37999985,-0.33999997,-0.19999997,-0.6,-0.37999994,-0.35999995,-0.30999985,0.12000002,-0.80000013
-0.62000006,-0.6000001,-0.29999995,-0.41999996,-0.6000001,-0.45999995,-0.43999997,-0.6000001,-0.33999997,-0.49999997,-0.66,-0.39999995,-0.1,-0.50000006,-0.56,-0.52000004,-0.43999997,-0.52,-0.31999996,-0.70000017
-0.6,-0.70000005,-0.5,-0.70000005,-0.43999997,-0.36999992,-0.6,-0.6,-0.5,-0.56000006,-0.4,-0.70000005,-0.2,-0.6,-0.4,-0.4,-0.5,-0.019999973,-0.3,-0.6
-0.17999998,-0.9800003,-0.09999998,-0.67,-0.29999998,0.080000035,-0.93000007,-0.6900001,-0.32999995,-0.24999991,-0.9300001,-0.9400001,-0.56000006,-0.36999995,-0.22000006,-0.090000026,-0.58,0.060000025,0.059999965,-0.31999987
-0.38000005,-0.65000015,-0.25000003,-0.6100001,-4.656613e-09,-0.22999994,-0.7600001,-0.45000002,-0.39000002,-0.54999995,-0.67,-0.51000005,-0.24000001,-0.25000003,-0.56,-0.33000004,-0.46,-0.060000066,-0.35000005,-0.5500001
-0.65999997,-0.46999988,-0.12,-0.53,-0.1199999,-0.35999995,-0.49999994,-0.56999993,-0.24999999,-0.67,-0.54999995,-0.33999994,-0.4,-0.38999996,-0.34999996,-0.34999996,-0.25,-0.2,-0.2,-0.67
-0.9000001,-0.82000005,-0.45999998,-0.74000007,0.20000002,-0.17999998,-0.70000005,-0.98000014,-0.5,-0.41999993,-0.8000001,-0.72,-0.4,-0.58000004,-0.6,-0.6,-0.54,-0.04999996,-0.099999994,-0.90000015
-0.95000005,-0.69000006,-0.089999944,-1.05,0.41000023,-0.0999999,-0.94000006,-0.48999998,-0.82000005,-0.36999986,-0.88000005,-0.3499999,-0.39,-0.2999999,-0.7800001,-0.51,-0.31,0.040000163,-0.34999996,-0.1599999
-0.8000001,-0.70000005,-0.2,-0.8000001,-0.33999997,-0.21999982,-0.6,-0.70000005,-0.4,-0.37999994,-0.6,-0.6,-0.3,-0.6,-0.6,-0.5,-0.5,-0.23999983,-0.1,-0.70000005
-0.70000005,-0.70000005,-0.5,-0.70000005,-0.54,-0.27999994,-0.5,-0.6,-0.6,-0.45999995,-0.6,-0.6,-0.4,-0.6,-0.4,-0.70000005,-0.5,-0.35999992,-0.6,-0.70000005
-0.49999994,-0.34999993,-0.25000003,-0.41999993,-0.20999998,-0.58000004,-0.9200002,-0.44999993,-0.68000007,-0.55,-0.15999997,-0.36999995,-0.15,-0.089999996,-0.29999998,-0.32999998,-0.36999997,-0.6100001,0.08,-0.65000015
-0.59000015,-0.54000014,0.060000002,-0.54,0.050000004,-0.46999997,-0.7700002,-0.41999996,-0.48000008,-0.46999997,-0.6800002,-0.08999995,-0.21999997,-0.27000004,-0.48999995,-0.39000005,-0.51000005,-0.56000006,-0.24999997,-0.44999993
-0.33999994,-0.76,-0.72,-0.32999995,-0.5199999,-0.1599999,-0.65999997,-0.55999994,-0.52,-0.3099999,-0.65999997,-0.47999993,-0.32,-0.72,-0.52,-0.32,-0.15999997,-0.1299999,-0.5,0.05000007
-0.4100001,-0.4500001,-0.27,-0.5700001,-0.14999999,-0.5600002,-0.48000008,-0.34000003,-0.26,-0.5100001,-0.57000005,-0.36000007,-0.3,-0.31000003,-0.3,-0.56000006,-0.47000003,-0.42000005,-0.4,-0.31000003
-0.48,-0.8400001,-0.70000005,-0.54,-0.45999998,-0.64,-0.4,-0.48,-0.4,-0.6,-0.64000005,-0.64000005,-0.24000001,-0.70000005,-0.44,-0.54,-0.44,-0.58,-0.4,-0.39999998
-0.39999983,-0.39999986,-0.5,-0.49999985,-0.92000014,-0.37999988,-0.19999991,-0.39999986,-0.52,-0.3999999,-0.76,-0.37999988,-0.2,-0.52000004,-0.47999993,-0.43999997,-0.079999976,-0.66,-0.70000005,-0.59999996
-0.6,-0.70000005,-0.6,-0.5,-0.70000005,-0.4199999,-0.3,-0.6,-0.5,-0.6600001,-0.5,-0.5,-0.5,-0.6,-0.4,-0.4,-0.4,-0.33999988,-0.4,-0.19999996
-0.71000004,-0.72000015,0.050000034,-0.8300001,-0.18999997,-0.16999984,-0.33999997,-0.8300001,-0.39999992,-0.52999985,-0.47999993,-0.59000003,-0.16999999,-0.01999998,-0.28999996,-0.059999958,-0.53999996,0.0100000575,0.45000002,-0.65000004
-0.48,-0.9400001,-0.6,-0.8400001,-0.76000005,-0.7300001,-0.70000005,-0.68,-0.5,-0.70000005,-0.9400001,-0.74000007,-0.54,-0.4,-0.44,-0.54,-0.44,-0.7600001,-0.2,-0.39999998
-0.14999995,-0.28999996,-0.4,-0.14999995,-0.48000005,-0.64000005,-0.64000016,-0.30999997,-0.57,-0.6000001,-0.14999992,-0.30999997,-0.2,-0.29,-0.48999998,-0.36,-0.29999998,-0.6800001,-0.3,-0.6000001
-0.29,-0.55,0.08,-0.76000005,0.17999996,-0.3100001,-1.06,-0.58000004,-0.39000002,0.08000006,-1.0500001,-0.68,-0.22,0.039999966,-0.45,-0.31999996,-0.35,-0.039999846,0.38000003,0.36000007
-0.7600001,-0.4999999,-0.32,-0.29999992,-0.27999994,-0.35999992,-0.47999993,-0.39999992,-0.43999997,-0.39999992,-0.55999994,-0.47999993,-0.32,-0.23999998,-0.52,-0.53999996,-0.43999997,-0.52000004,-0.3,-0.39999992
-0.6,-0.6,-0.3,-0.70000005,-0.23999998,-0.36999992,-0.5,-0.5,-0.6,-0.56000006,-0.5,-0.6,-0.4,-0.3,-0.4,-0.6,-0.6,-0.3399999,-0.1,-0.6
-0.5,-0.5,-0.1,-0.3,-0.33999997,-0.3499999,-0.5,-0.5,-0.4,-0.35999995,-0.5,-0.4,-0.5,-0.3,-0.6,-0.6,-0.4,-0.39999995,-0.4,-0.6
-0.78000003,-0.8000001,-0.35,-0.81000006,-0.29999998,0.11000003,-0.8000001,-0.65000004,-0.5,-0.5000001,-0.6,-0.77000004,-0.4,-0.48,-0.70000005,-0.6,-0.5,0.27000004,-0.049999997,-0.43999997
-0.7700001,-0.5,-0.46999997,-0.38999996,0.05000008,-0.019999921,-0.7100001,-0.41000006,-0.6,-0.22999984,-0.42999998,-0.48000002,-0.5,-0.19999996,-0.68000007,-0.57,-0.6600001,0.07000003,-0.6,-0.5700002
-0.32,-0.35000002,-0.4500001,-0.45000005,-0.19000006,-0.14000013,-0.63,-0.65000015,-0.15000004,-0.44000018,-0.5900001,-0.6200001,-0.32999998,-0.55000013,-0.56,-0.32,-0.8300001,-0.01000002,-0.35000008,-0.5500001
-0.47999996,-0.6600002,3.7252903e-08,-0.09999991,-0.09999997,-0.5199999,-0.23999995,-0.49999997,-0.099999964,-0.6,-0.6600001,-0.47999993,-0.64000005,3.7252903e-08,-0.43999997,-0.13999999,-0.31999996,-0.43999985,-0.07999998,-0.7000001
-0.46999976,-0.2499997,0.47000018,-0.04999975,-0.04999981,-0.51999986,-0.3399998,-0.34999982,0.020000145,-0.44999978,-0.40999973,-0.32999977,-0.40999994,0.35000023,-0.44999993,0.21000013,-0.5199999,-0.5900001,0.45000014,-0.34999976
0.040000126,-0.2999999,0.31000015,-0.32999992,-0.03999988,0.060000174,-0.55,-0.24999988,-0.58000004,2.30968e-07,-0.8200003,-0.63000005,-0.23999998,0.31000015,-0.75000006,-0.4199999,-0.46999997,0.1500002,-0.56000006,-0.69000036
-0.94000024,-0.4999999,0.21000004,-1.2000003,0.21000007,0.28000012,-0.67,-0.49999997,-0.45999995,0.25000012,-0.82000005,-0.4099999,-0.5,-0.37999997,-0.6800001,-0.52,-0.76,0.34000018,0.090000026,-0.39999995
-0.65999997,-0.29999992,-0.19999993,-0.29999992,-0.39999992,-0.5199999,-0.43999997,-0.39999992,-0.27999994,-0.4999999,-0.35999995,-0.19999993,-0.42,-0.29999992,-0.45999995,-0.43999997,-0.43999997,-0.43999988,-0.07999996,-0.59999996
-0.52,-0.7800001,-0.38999996,-0.8000001,0.13000008,-0.08999996,-0.8400001,-0.45999995,-0.8000001,-0.56999993,-0.68000007,-0.59999996,-0.5,-0.5400001,-0.8400001,-0.58000004,-0.6,0.19000012,-0.19999999,-0.55999994
-0.5,-0.70000005,-0.4,-0.6,-0.43999997,-0.35999992,-0.5,-0.8000001,-0.4,-0.45999995,-0.4,-0.70000005,-0.4,-0.6,-0.4,-0.4,-0.4,-0.31999993,-0.2,-0.6
-0.56000006,-0.45000002,-0.26,-0.56000006,-0.45000005,-0.6000001,-0.6600001,-0.7500001,-0.28,-0.45000002,-0.37,-0.46,-0.19,-0.36,-0.47000003,-0.37000003,-0.47000003,-0.5500001,-0.29,-0.6500001
-0.5,-0.8000001,-0.6,-0.6,-0.4199999,-0.4499999,-0.6,-0.8000001,-0.3,-0.25999987,-0.5,-0.62,-0.3,-0.6,-0.5,-0.5,-0.22,-0.33999982,-0.3,-0.8000001
-0.37,-0.55000013,-0.089999996,-0.55000013,-0.08999994,-0.3299999,-0.44000006,-0.5700002,-0.050000004,-0.44999993,-0.51000005,-0.5500001,-0.110000014,-0.25,-0.22000003,-0.22000003,-0.15000004,-0.20999983,0.14999999,-0.43000013
-0.9400002,-0.62,-0.3,-0.64,-0.23999995,-0.21999994,-0.8000001,-0.64,-0.4,-0.38999996,-0.70000005,-0.55999994,-0.4,-0.33999997,-0.32,-0.32,-0.42,0.01000002,-0.2,-0.58
-0.6800001,-0.3399998,-0.59999996,-0.5700001,0.3300003,0.28000012,-0.59999996,-0.8900002,-0.72,-0.21999966,-0.57000005,-0.44999966,-0.45,-0.54999983,-0.66999996,-0.3899999,-0.51,0.24,-0.13999996,-0.8400002
